,Name,Chamber,bioguide_id,State,District,Party,A: num_bills_with_cross_party_cosponsors,norm_A,B: num_cross_party_cosponsored_bills,norm_B,C: outcome_bipartisanship,norm_C,D: outcome_bipartisanship_pct,norm_D,E: attack_personal,norm_E,F: attack_personal_pct,norm_F,G: Vote for Cosponsored Bill,norm_G,H: Vote for Other Party,norm_H,M: 2025 Cook PVI Number,norm_M,N: nominate_dim1,norm_N,score_T,score_S,norm_S,Grade
1828,Wesley Hunt,House,H001095,Texas,38,Republican,0.0,17.96,0.0,22.64,2.0,14.504832801059974,0.5221932114882507,7.345252727868639,22.0,19.149133926914487,5.7441253263707575,23.34074931834047,7.0,82.4013525403751,0.0,26.42050798688046,10.0,37.16503994366705,0.596,91.44829952694785,226.05524209093494,244.79277793690412,7.290861059637723,F
1829,Blake D. Moore,House,M001213,Utah,1,Republican,6.0,88.33,9.0,44.26,37.0,92.1295822456385,7.581967213114754,59.2647135385334,0.0,74.04805385774985,0.0,81.8280569744659,7.0,82.4013525403751,0.0,26.42050798688046,10.0,37.16503994366705,0.366,80.44924086228917,509.8749614827047,576.8007121647448,92.50819771778794,A
1831,Celeste Maloy,House,M001228,Utah,2,Republican,1.0,28.58,5.0,33.95,11.0,33.63970503661473,6.043956043956044,44.721239985483926,2.0,69.38862973503694,1.098901098901099,72.43304357730091,7.0,82.4013525403751,0.0,26.42050798688046,10.0,37.16503994366705,0.424,83.80969618717522,336.5227475693915,363.13156354169257,33.62419799985129,C
1832,Mike Kennedy,House,K000403,Utah,3,Republican,1.0,28.58,1.0,24.72,16.98,50.0,6.6,50.0,8.46,52.44714353797881,3.19,50.0,7.0,82.4013525403751,0.0,26.42050798688046,10.0,37.16503994366705,0.01,52.65764643003651,318.4094341462841,338.62647918640266,26.22622993964676,C
1833,Burgess Owens,House,O000086,Utah,4,Republican,0.0,17.96,4.0,31.52,6.0,21.904465909329257,2.0689655172413794,13.976128310761847,4.0,64.39232862901818,1.3793103448275863,69.70259984372291,7.0,82.4013525403751,0.0,26.42050798688046,14.0,55.58086160444547,0.452,85.28853700203021,287.7683549906576,316.03443909984935,20.23229060511978,C
1835,Becca Balint,House,B001318,Vermont,At Large,Democratic,0.0,17.96,4.0,31.52,11.0,33.63970503661473,2.997275204359673,19.493893927978355,27.0,11.17561953253019,7.356948228882834,11.758132348348017,1.0,8.426801580033171,1.0,39.43050374901458,17.0,68.83674261864982,-0.454,16.741157441474353,192.83869182213735,207.72725066831612,3.7733332991425694,F
1836,Stacey E. Plaskett,House,P000610,Virgin Islands,At Large,Democratic,2.0,41.52,9.0,44.26,11.0,33.63970503661473,9.649122807017545,76.66057445715455,2.0,69.38862973503694,1.7543859649122806,65.87326820263898,0.0,3.907365458393837,0.0,26.42050798688046,0.0,6.718673885956637,-0.447,17.1338563128557,306.8447557499198,311.5350625751057,19.144599569385317,C
1839,Robert J. Wittman,House,W000804,Virginia,1,Republican,6.0,88.33,12.0,52.3,114.0,99.99999999963511,16.86390532544379,99.28496358335344,1.0,71.76457921234285,0.1479289940828402,80.69432064592694,7.0,82.4013525403751,0.0,26.42050798688046,3.0,12.585644586546668,0.448,85.08300496690187,540.1294273818352,569.9052217619472,91.62056330429122,A
1848,Jennifer A. Kiggans,House,K000399,Virginia,2,Republican,7.0,93.86,15.0,60.25,49.0,98.81296393975803,8.75,69.60685792747952,4.0,64.39232862901818,0.7142857142857143,75.96980829701789,7.0,82.4013525403751,0.0,26.42050798688046,0.0,6.718673885956637,0.258,73.16390830534321,537.6466485388115,560.9270860834056,90.34936449195882,A
1849,"Robert C. ""Bobby"" Scott",House,S000185,Virginia,3,Democratic,2.0,41.52,3.0,29.17,1.0,12.954785072442082,0.6802721088435374,7.885390370304285,5.0,61.79114221889526,3.4013605442176877,47.59915308442323,1.0,8.426801580033171,1.0,39.43050374901458,18.0,72.84683167559905,-0.45,16.96484124249264,264.6943737033916,286.2217692038702,13.713732574253884,F
1865,Jennifer L. McClellan,House,M001227,Virginia,4,Democratic,3.0,55.46,16.0,62.82,19.0,55.67188160600707,5.039787798408488,35.48103013027113,12.0,42.749370880121596,3.183023872679045,50.079289752408286,1.0,8.426801580033171,1.0,39.43050374901458,17.0,68.83674261864982,-0.545,12.167250457438122,353.09351563031373,379.54741170585754,38.9883947610294,C
1866,John McGuire,House,M001239,Virginia,5,Republican,0.0,17.96,0.0,22.64,16.98,50.0,6.6,50.0,8.46,52.44714353797881,3.19,50.0,7.0,82.4013525403751,0.0,26.42050798688046,6.0,21.321321511132506,0.01,52.65764643003651,295.0735904278516,309.13388971660373,18.57908619868872,C
1867,Ben Cline,House,C001118,Virginia,6,Republican,1.0,28.58,0.0,22.64,15.0,44.43969539103706,3.4562211981566824,22.65354547572727,6.0,59.13559933815149,1.3824884792626728,69.67097052373022,7.0,82.4013525403751,0.0,26.42050798688046,12.0,46.2726462499299,0.715,94.88005450828922,313.0859865519631,359.5474169578287,32.491823165896946,C
1870,Eugene Vindman,House,V000138,Virginia,7,Democratic,2.0,41.52,18.0,67.79,16.98,50.0,6.6,50.0,8.46,52.44714353797881,3.19,50.0,5.0,56.41653394054272,8.0,98.83389295237525,2.0,10.326622060723977,0.01,52.65764643003651,506.17454705955845,524.7286004692737,83.79642461253592,B
1871,Donald S. Beyer,House,B001292,Virginia,8,Democratic,2.0,41.52,15.0,60.25,13.0,38.93270336349156,3.439153439153439,22.531094264448825,48.0,0.3843499494577518,12.698412698412698,0.3374830760444203,1.0,8.426801580033171,1.0,39.43050374901458,26.0,93.8688831410851,-0.389,20.610805358581302,261.77479869060403,289.04500138997037,14.261204703977565,F
1876,H. Morgan Griffith,House,G000568,Virginia,9,Republican,2.0,41.52,1.0,24.72,35.0,89.8419790115273,6.024096385542169,44.533867689847334,0.0,74.04805385774985,0.0,81.8280569744659,7.0,82.4013525403751,0.0,26.42050798688046,22.0,85.90416025092011,0.514,88.23204359256384,388.25836746297847,438.7397910818644,59.34547860919734,B
1883,Suhas Subramanyam,House,S001230,Virginia,10,Democratic,2.0,41.52,13.0,54.97,16.98,50.0,6.6,50.0,8.46,52.44714353797881,3.19,50.0,4.0,41.17378192710424,7.0,97.1661732421208,6.0,21.321321511132506,0.01,52.65764643003651,474.7873503250614,497.4110362821963,77.27579213420844,B
1884,Gerald E. Connolly,House,C001078,Virginia,11,Democratic,11.0,99.84,19.0,70.17,21.0,61.17558422860356,6.122448979591836,45.4629205800111,50.0,0.25279670677684773,14.57725947521866,0.05888358753795009,1.0,8.426801580033171,2.0,53.7526008847401,18.0,72.84683167559905,-0.308,26.108629969286167,439.34299704763833,477.0830642711779,71.59096451276905,B
1892,Suzan K. DelBene,House,D000617,Washington,1,Democratic,2.0,41.52,36.0,95.3,12.0,36.25335371477062,5.504587155963304,39.68785167335409,9.0,50.96287062308824,4.128440366972478,39.45952549391825,2.0,16.05237260234553,2.0,53.7526008847401,15.0,60.15302407259926,-0.291,27.35131126881353,385.1532038040983,413.5885563258783,50.68465718998151,B
1899,Rick Larsen,House,L000560,Washington,2,Democratic,2.61,50.01,9.0,44.26,10.0,31.10282499482684,9.433962264150944,75.05949966781493,2.0,69.38862973503694,1.8867924528301887,64.47870681241127,2.0,16.05237260234553,2.0,53.7526008847401,12.0,46.2726462499299,-0.364,22.230121586032787,387.9097926839137,410.17104622554814,49.496047472505396,B
1911,Marie Gluesenkamp Perez,House,G000600,Washington,3,Democratic,9.0,98.77,29.0,88.55,32.0,85.55947033957374,25.6,99.99971144471341,0.0,74.04805385774985,0.0,81.8280569744659,6.0,70.75199055457321,12.0,99.98993547275732,0.0,6.718673885956637,-0.081,44.60863212835643,727.5685307982894,786.1189822034668,99.9452738277125,A
1912,Dan Newhouse,House,N000189,Washington,4,Republican,5.0,79.97,7.0,39.01,29.0,80.20231988374769,17.682926829268293,99.59165396273681,0.0,74.04805385774985,0.0,81.8280569744659,7.0,82.4013525403751,0.0,26.42050798688046,10.0,37.16503994366705,0.318,77.3707105324407,502.10326124869607,540.1879920505829,86.88361987170401,A
1917,Michael Baumgartner,House,B001322,Washington,5,Republican,1.0,28.58,1.0,24.72,16.98,50.0,6.6,50.0,8.46,52.44714353797881,3.19,50.0,7.0,82.4013525403751,0.0,26.42050798688046,5.0,18.081048527850513,0.01,52.65764643003651,318.3903501548683,332.53002476941305,24.52424757573826,C
1918,Emily Randall,House,R000621,Washington,6,Democratic,0.0,17.96,1.0,24.72,16.98,50.0,6.6,50.0,8.46,52.44714353797881,3.19,50.0,1.0,8.426801580033171,1.0,39.43050374901458,10.0,37.16503994366705,0.01,52.65764643003651,249.21487471021038,265.03848986216934,10.063253664804995,F
1919,Pramila Jayapal,House,J000298,Washington,7,Democratic,0.0,17.96,6.0,36.45,16.0,47.24116139220843,2.9197080291970803,18.987655057710136,32.0,5.913587148889099,5.839416058394161,22.5178679026971,1.0,8.426801580033171,1.0,39.43050374901458,39.0,99.89092002213083,-0.629,8.797458240561657,207.0922344779571,228.68981095178125,5.537201972575123,F
1923,Kim Schrier,House,S001216,Washington,8,Democratic,2.0,41.52,27.0,85.72,17.0,50.05634776098249,12.408759124087592,91.71782464634535,12.0,42.749370880121596,8.75912408759124,5.629653031255555,5.0,56.41653394054272,9.0,99.5736213518434,3.0,12.585644586546668,-0.283,27.946066613584534,519.4269334814753,533.2222260969346,85.54678083818361,A
1926,Adam Smith,House,S000510,Washington,9,Democratic,0.0,17.96,11.0,49.61,5.0,19.87637653978264,1.5772870662460567,11.531488548411817,24.0,15.616505557887805,7.570977917981073,10.598955604544557,1.0,8.426801580033171,1.0,39.43050374901458,22.0,85.90416025092011,-0.29,27.425311775007355,201.7290890195142,221.82469859014284,4.899161182933542,F
1940,Marilyn Strickland,House,S001159,Washington,10,Democratic,6.0,88.33,9.0,44.26,16.0,47.24116139220843,10.32258064516129,81.28490351989942,16.0,32.325328825878344,10.32258064516129,2.1073069480872952,2.0,16.05237260234553,2.0,53.7526008847401,9.0,32.83606432818852,-0.448,17.077398745884075,425.99829947856364,443.6238784565726,60.98862134726064,B
1942,Carol D. Miller,House,M001205,West Virginia,1,Republican,6.0,88.33,6.0,36.45,40.0,94.79939163129319,12.944983818770226,93.50271370930652,1.0,71.76457921234285,0.3236245954692557,79.29303814982632,7.0,82.4013525403751,0.0,26.42050798688046,22.0,85.90416025092011,0.524,88.66472322830515,518.1624663873855,585.6461437707062,93.53955367713867,A
1945,Riley Moore,House,M001235,West Virginia,2,Republican,0.0,17.96,1.0,24.72,16.98,50.0,6.6,50.0,8.46,52.44714353797881,3.19,50.0,7.0,82.4013525403751,0.0,26.42050798688046,20.0,80.01354822493076,0.01,52.65764643003651,297.2122826545654,328.8185416131323,23.517924470130925,C
1946,Bryan Steil,House,S001213,Wisconsin,1,Republican,3.0,55.46,5.0,33.95,11.0,33.63970503661473,5.392156862745098,38.65707802744595,0.0,74.04805385774985,0.0,81.8280569744659,7.0,82.4013525403751,0.0,26.42050798688046,2.0,10.326622060723977,0.417,83.42535243181015,394.2508547605509,435.5057622166137,58.24813697691516,B
1949,Mark Pocan,House,P000607,Wisconsin,2,Democratic,1.0,28.58,18.0,67.79,4.0,17.965866916478536,1.8604651162790695,12.899515851802029,32.0,5.913587148889099,14.883720930232558,0.04318275704973118,1.0,8.426801580033171,1.0,39.43050374901458,21.0,83.12368300934754,-0.524,13.135688104273074,230.73857694223355,251.43387226017626,8.127205037758223,F
1955,Derrick Van Orden,House,V000135,Wisconsin,3,Republican,5.0,79.97,11.0,49.61,7.0,24.046665099887093,10.9375,84.9712909213659,2.0,69.38862973503694,3.125,50.738739777149476,7.0,82.4013525403751,0.0,26.42050798688046,3.0,12.585644586546668,0.376,81.05703452232879,459.41814544270346,483.8197551755225,73.54780036905011,B
1956,Gwen Moore,House,M001160,Wisconsin,4,Democratic,3.0,55.46,18.0,67.79,28.0,78.17887609522671,6.730769230769231,51.24489038347229,38.0,2.4085200621178804,9.134615384615383,4.51685087678041,1.0,8.426801580033171,1.0,39.43050374901458,26.0,93.8688831410851,-0.521,13.278264771798087,334.272885802388,367.8699901988642,35.14421381061449,C
1966,Scott Fitzgerald,House,F000471,Wisconsin,5,Republican,1.0,28.58,3.0,29.17,2.0,14.504832801059974,4.0,26.745608038652346,0.0,74.04805385774985,0.0,81.8280569744659,7.0,82.4013525403751,0.0,26.42050798688046,11.0,41.66284574152677,0.598,91.51756277360825,320.2230659772284,348.2174874489805,29.021107310809807,C
1968,Glenn Grothman,House,G000576,Wisconsin,6,Republican,1.0,28.58,2.0,26.9,15.0,44.43969539103706,3.0800821355236137,20.0432926315504,4.0,64.39232862901818,0.8213552361396305,75.01073383689695,7.0,82.4013525403751,0.0,26.42050798688046,8.0,28.726124630611704,0.596,91.44829952694785,321.3198440327815,345.24219458928684,28.139311497037014,C
1973,Thomas P. Tiffany,House,T000165,Wisconsin,7,Republican,1.0,28.58,1.0,24.72,24.0,68.99690820975735,4.651162790697675,32.09240943860373,24.0,15.616505557887805,4.651162790697675,33.860047934591485,7.0,82.4013525403751,0.0,26.42050798688046,11.0,41.66284574152677,0.639,92.84637239742209,292.49339011649647,318.2579722206066,20.783189586737638,C
1976,Tony Wied,House,W000829,Wisconsin,8,Republican,1.0,28.58,2.0,26.9,16.98,50.0,6.6,50.0,8.46,52.44714353797881,3.19,50.0,7.0,82.4013525403751,0.0,26.42050798688046,8.0,28.726124630611704,0.01,52.65764643003651,320.5809952309711,338.23056520371233,26.11389166040223,C
1977,Harriet M. Hageman,House,H001096,Wyoming,At Large,Republican,3.0,55.46,3.0,29.17,8.0,26.29814210764768,1.98019801980198,13.510522592207174,2.0,69.38862973503694,0.495049504950495,77.86946646282729,7.0,82.4013525403751,0.0,26.42050798688046,23.0,88.35618780133323,0.664,93.57445121810642,369.00089237640594,418.86893252363205,52.51960045376737,B
